Business ID,Name,Ratings,Pricing,Category,Distance_From_Venue,Address,City,State,Latitude,Longitude
i--dxuKd_6Dx7mwgQ5nl-g,School Restaurant,3.6,$$,Bakeries,757.1542931255225,70 Fraser Avenue,Toronto,ON,43.63784,-79.42435
J7_-faNq_Ag9qTOlDn81Pw,Starbelly,3.8,$$,New American,490.7473648707945,3583 16th St,San Francisco,CA,37.76408650404102,-122.4325853855326
dMlsQsPU8Y_oiPYC5hHi2A,Frances,4.3,$$$,New American,423.3203522025471,3870 17th St,San Francisco,CA,37.762866,-122.432244
XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,4.1,$$,Breakfast & Brunch,628.7327818809532,3499 16th St,San Francisco,CA,37.764290777795395,-122.43072410226956
1FZM1wOnjMYg0KPSD9qTjg,Poesia,4.0,$$$,Italian,185.1346063375654,4072 18th St,San Francisco,CA,37.76115,-122.43431
ZDvIMjJ-7I0561ckM4pAeA,Anchor Oyster Bar,4.5,$$,Seafood,199.25583602593704,579 Castro St,San Francisco,CA,37.759701649632525,-122.43476121686464
reXWH9Wo0ZTOuQsTMNOSxg,Fable,4.1,$$,New American,158.7823750404592,558 Castro St,San Francisco,CA,37.759958,-122.435089
ZSzXw0NgJTyOzcHwKY5eMA,Blind Butcher,4.0,$$,New American,208.376792182,4058 18th St,San Francisco,CA,37.76116,-122.43414
IoTaMS3mnLh5vq4nfW1y_A,HOT JOHNNIE’S SMOKEHOUSE,4.7,$$,Sandwiches,173.15334944436177,4077 18th St,San Francisco,CA,37.760769,-122.434466
XAYwAF_83becwNnSJDFkpA,Dumpling House,4.3,$$,Dim Sum,436.04221561234874,335 Noe St,San Francisco,CA,37.763552,-122.432762
9yM20-7fj4LMrOO30nqkBw,L’Ardoise Bistro,4.5,$$$$,French,700.3831983058177,151 Noe St,San Francisco,CA,37.7665241,-122.4331385
zK9-A4cIZwOUMpGBDz25DA,Canela Bistro & Wine Bar,4.3,$$$,Spanish,565.616199344378,2272 Market St,San Francisco,CA,37.764878,-122.432438
qfRZjzNqO3fRgEGqvGNY-A,Santeria,4.4,$$,Mexican,603.8917617486115,2251 Market St,San Francisco,CA,37.764836,-122.431808
GUMD4UYvQ01RLcvQP74A-g,Pasta Panino,4.6,$$,Italian,48.21560904257894,4150 18th St,San Francisco,CA,37.761014,-122.435911
LjVlsV9tKGnv7e4Iyt9c5Q,Lark,4.1,$$,Mediterranean,197.0605128915999,4068 18th St,San Francisco,CA,37.761243,-122.434248
aVskw5NKrs7ibAQ54E_bZw,U :Dessert Story,4.4,$$,Desserts,641.6415852840471,3489 16th St,San Francisco,CA,37.7642642124321,-122.430517340788
ExkAYfZMYhftfX8rrDEx9w,Poesia Café,4.6,Information not available,Coffee & Tea,180.32506009302406,4076 18th St,San Francisco,CA,37.76111352429362,-122.4344138
IlkvuSkI1LF5y-Q3jpWrWQ,Cafe de Casa,4.6,$$,Brazilian,215.2119630085956,3985 17th St,San Francisco,CA,37.76236,-122.43471
OOlS_RmdMk1LHtgOQWoHoA,Tanglad,4.5,$$,Vietnamese,159.10650212292109,469 Castro St,San Francisco,CA,37.761492,-122.434844
q7PEtlrwVwHrQv0M6Mzwvw,Dumpling Kitchen,4.3,$$,Dim Sum,137.27480577733093,544 Castro St,San Francisco,CA,37.7601664062955,-122.4351906
bm7sU0_SNY0k2ZX65YqTsA,Wasabi Bistro,3.8,$$,Sushi Bars,122.83689463327856,524 Castro St,San Francisco,CA,37.7604103,-122.4351501
J7_-faNq_Ag9qTOlDn81Pw,Starbelly,3.8,$$,New American,490.7473648707945,3583 16th St,San Francisco,CA,37.76408650404102,-122.4325853855326
dMlsQsPU8Y_oiPYC5hHi2A,Frances,4.3,$$$,New American,423.3203522025471,3870 17th St,San Francisco,CA,37.762866,-122.432244
XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,4.1,$$,Breakfast & Brunch,628.7327818809532,3499 16th St,San Francisco,CA,37.764290777795395,-122.43072410226956
1FZM1wOnjMYg0KPSD9qTjg,Poesia,4.0,$$$,Italian,185.1346063375654,4072 18th St,San Francisco,CA,37.76115,-122.43431
ZDvIMjJ-7I0561ckM4pAeA,Anchor Oyster Bar,4.5,$$,Seafood,199.25583602593704,579 Castro St,San Francisco,CA,37.759701649632525,-122.43476121686464
reXWH9Wo0ZTOuQsTMNOSxg,Fable,4.1,$$,New American,158.7823750404592,558 Castro St,San Francisco,CA,37.759958,-122.435089
ZSzXw0NgJTyOzcHwKY5eMA,Blind Butcher,4.0,$$,New American,208.376792182,4058 18th St,San Francisco,CA,37.76116,-122.43414
IoTaMS3mnLh5vq4nfW1y_A,HOT JOHNNIE’S SMOKEHOUSE,4.7,$$,Sandwiches,173.15334944436177,4077 18th St,San Francisco,CA,37.760769,-122.434466
XAYwAF_83becwNnSJDFkpA,Dumpling House,4.3,$$,Dim Sum,436.04221561234874,335 Noe St,San Francisco,CA,37.763552,-122.432762
9yM20-7fj4LMrOO30nqkBw,L’Ardoise Bistro,4.5,$$$$,French,700.3831983058177,151 Noe St,San Francisco,CA,37.7665241,-122.4331385
zK9-A4cIZwOUMpGBDz25DA,Canela Bistro & Wine Bar,4.3,$$$,Spanish,565.616199344378,2272 Market St,San Francisco,CA,37.764878,-122.432438
qfRZjzNqO3fRgEGqvGNY-A,Santeria,4.4,$$,Mexican,603.8917617486115,2251 Market St,San Francisco,CA,37.764836,-122.431808
GUMD4UYvQ01RLcvQP74A-g,Pasta Panino,4.6,$$,Italian,48.21560904257894,4150 18th St,San Francisco,CA,37.761014,-122.435911
LjVlsV9tKGnv7e4Iyt9c5Q,Lark,4.1,$$,Mediterranean,197.0605128915999,4068 18th St,San Francisco,CA,37.761243,-122.434248
aVskw5NKrs7ibAQ54E_bZw,U :Dessert Story,4.4,$$,Desserts,641.6415852840471,3489 16th St,San Francisco,CA,37.7642642124321,-122.430517340788
ExkAYfZMYhftfX8rrDEx9w,Poesia Café,4.6,Information not available,Coffee & Tea,180.32506009302406,4076 18th St,San Francisco,CA,37.76111352429362,-122.4344138
IlkvuSkI1LF5y-Q3jpWrWQ,Cafe de Casa,4.6,$$,Brazilian,215.2119630085956,3985 17th St,San Francisco,CA,37.76236,-122.43471
OOlS_RmdMk1LHtgOQWoHoA,Tanglad,4.5,$$,Vietnamese,159.10650212292109,469 Castro St,San Francisco,CA,37.761492,-122.434844
q7PEtlrwVwHrQv0M6Mzwvw,Dumpling Kitchen,4.3,$$,Dim Sum,137.27480577733093,544 Castro St,San Francisco,CA,37.7601664062955,-122.4351906
bm7sU0_SNY0k2ZX65YqTsA,Wasabi Bistro,3.8,$$,Sushi Bars,122.83689463327856,524 Castro St,San Francisco,CA,37.7604103,-122.4351501
fWm-EAdqZVEW-VSDKxGpUg,Bo's Bar and Grill,4.0,$$,Sports Bars,64.25297413387749,2310 50th Avenue,Red Deer,AB,52.24109,-113.81634
xHwTLfYQxbRwNqu78g53Lg,Dragon City Buffet,3.2,$$,Chinese,250.6666546748469,2325 50 Avenue,Red Deer,AB,52.24049173197577,-113.81261891430933
FHDM-D8TGhXxfgULZzhtaw,Thap Ba Restaurant,4.5,$,Vietnamese,722.0327076231242,2067C 50 Ave,Red Deer,AB,52.2355103948092,-113.812880133591
0tmD2igBGNGoiQDYem2rng,Cilantro And Chive,4.1,Information not available,Desserts,940.3883731918066,1927 50 Avenue,Red Deer,AB,52.2334772,-113.8130138
SCVMujdNNeW_GgC_1goW2Q,Starbucks,3.3,$$,Coffee & Tea,47.335121629476134,2404 50th Avenue,Red Deer,AB,52.24196,-113.81501
5sURWHqbWUO3H29OpWdf9Q,Share A Tea,4.8,Information not available,Bubble Tea,215.72890867383387,2325 50 Avenue,Red Deer,AB,52.24099966000954,-113.81273922883608
x8vL2-rztB7tEn7JBvxU_Q,Five Guys,4.3,$$,Burgers,589.5894001306608,2030 50th Avenue,Red Deer,AB,52.23647834211776,-113.81577587273352
_xojQTIsVt9gj6zh_DTYXg,The Granary Kitchen,3.5,Information not available,Breakfast & Brunch,757.7388528653473,1935 50 Avenue,Red Deer,AB,52.23519209026733,-113.8127941621802
xoeuEcMnJTv3aQHsNxaGng,Wayback Burgers,1.0,Information not available,Burgers,47.333444662127356,2404 50 Avenue,Red Deer,AB,52.24195992034186,-113.81500996649264
njSJpm6YsqwHt56IgKH1kg,Booster Juice,4.7,Information not available,Fast Food,239.3353452846592,5250 - 22 St,Red Deer,AB,52.2392951,-113.8187111
tg-mb8N8xMU36HQUykc0CA,Moxies,2.6,$$,Canadian (New),589.8485938862035,2828 Gaetz Avenue,Red Deer,AB,52.2461892,-113.8146291
SW2jLZMr7Lce9AWiYGyXAA,Earls Kitchen + Bar,2.6,$$,Canadian (New),495.2258056274632,2111 Gaetz Avenue,Red Deer,AB,52.2377668,-113.8132958
UiLMerNSB3DWW-TNxhtLPw,Montana's,2.8,$$,Steakhouses,840.5355889804251,2004 - 50th Avenue,Red Deer,AB,52.23424157815192,-113.81472701280464
IkMtiDMud2qnC0SREFRX3A,Wendy's,2.1,$,Fast Food,92.83888330141932,2410 Gaetz Avenue,Red Deer,AB,52.24253004227475,-113.815041
NPmlp62k7WZR1-RlZvuwjQ,McDonald's,2.3,$,Fast Food,149.89211557555606,2502 50th Ave.,Red Deer,AB,52.24315,-113.8148
AxrnPxmR9Et_p3g9rp155w,Wok Box South,2.3,$$,Asian Fusion,322.4224142693725,5250 22 Street,Red Deer,AB,52.2390590673084,-113.81727656803
p1DybDIcHYsStAK-sNDkkQ,Eka Of Japan,4.6,$,Japanese,489.6537311148473,Parkland Mall,Red Deer,AB,52.2429746,-113.8087181
YVhRGXOfQ3ClwhyK45Hc1A,Thai Express,5.0,Information not available,Thai,409.0723129541797,4900 Molly Banister Drive,Red Deer,AB,52.2450549,-113.8068507
Rjv96ZKjpnDM6pEklWeRtQ,ABC Country Restaurant,3.1,$$,Breakfast & Brunch,607.4886059061001,2085 50 Avenue,Red Deer,AB,52.2365789,-113.8129094
obyGTKAzpmWXryTFU44wfg,Koryo Korean Bbq,4.2,$$,Barbeque,496.96940306470816,222-4900 Molly Bannister Drive,Red Deer,AB,52.242739,-113.808511
uxJqItMyU6pAJxxmveiXBw,Chinatown BBQ,4.4,$$,Barbeque,60.24064204608405,130 E Pender Street,Vancouver,BC,49.280294,-123.1015
iAw0VVcIb9wBuV8UWFhNdg,DD Mau Chinatown,4.2,$$,Vietnamese,6.7034361344394835,145 E Pender Street,Vancouver,BC,49.2805314,-123.1009349
yeNenSjz_HCqngGFU5d8NQ,Phnom Penh,4.2,$$,Cambodian,297.4561762799491,244 E Georgia Street,Vancouver,BC,49.278431,-123.098205
K1943yeGQELTUeiH6bDa2g,Bao Bei Chinese Brasserie,3.9,$$$,Chinese,102.92747931566153,163 Keefer Street,Vancouver,BC,49.2796095312486,-123.100574596039
1KSuwOYn_bmhAEAgUriYYA,Kissa Tanto,4.1,$$$$,Japanese,190.7811949687861,263 E Pender Street,Vancouver,BC,49.2806,-123.09812
H4h_nwZW7f2Yj9ONdzGxHQ,PiDGiN,4.0,$$$,Japanese,292.740809513333,350 Carrall Street,Vancouver,BC,49.2819071402452,-123.104188653967
zs5zgv7rNOXurPQnqdW-qA,Fat Mao,4.0,$$,Asian Fusion,237.46262643081135,217 E Georgia Street,Vancouver,BC,49.27881,-123.09893
rbgjXYiutRMsKCOrzkm5aw,Oyster Express,4.5,$$,Seafood,280.17075412594886,296 Keefer Street,Vancouver,BC,49.2792784082144,-123.097397130932
nPpD5ZbLFb6OF204TW1lSA,MILA Plant-Based,4.4,$$$,Vegan,104.03148491246195,185 Keefer Street,Vancouver,BC,49.27963,-123.10017
r-UGAU1-PsZ6HNZW237O-Q,Salt Chinatown,4.1,$$,Wine Bars,140.71992393619132,227 East Pender Street,Vancouver,BC,49.28042301,-123.09855695
4EV_ZcQmjAmP3pmO-_nb2A,Miku,4.4,$$$,Japanese,1145.4602991760523,200 Granville Street,Vancouver,BC,49.287021370447135,-123.113010703024
3r9FUpajfS7Or9CVzUmFlg,St Lawrence Restaurant,4.4,$$$,French,363.5755436405145,269 Powell Street,Vancouver,BC,49.2832584031253,-123.097993419888
uAROEz8D29elXoNxjnPrkQ,Twisted Fork,4.1,$$,French,399.5963324288222,213 Carral Street,Vancouver,BC,49.283194,-123.104445
-rfxpW-yQOWm-ZkbM8C6pQ,Jade Dynasty Restaurant,3.5,$$,Dim Sum,16.765638264823973,137 E Pender Street,Vancouver,BC,49.28066,-123.10097
nNhGmSP8xcBAWokkNv0m1w,Calabash Bistro,4.1,$$,Caribbean,257.7344707678536,428 Carrall Street,Vancouver,BC,49.281004479966,-123.104228199529
iLeNiouZRJ0xNGNY8SrJLQ,Kosoo Pocha At Sai Woo,3.6,$$,Asian Fusion,35.19802710974871,158 East Pender Street,Vancouver,BC,49.28015,-123.10099
Egfp5GmntU_MjrTfMYYaQg,The Irish Heather Shebeen,4.1,$$,Irish,298.39176660516847,248 E Georgia Street,Vancouver,BC,49.27845932651142,-123.09813082383894
azoKlaqB7hdfMs_1zr9uBw,The Keefer Bar,4.3,$$,Lounges,127.10218510785907,135 Keefer Street,Vancouver,BC,49.2794866783565,-123.101473627377
G42wPpAtYNSoX5QxEt6pVg,Di Beppe,4.1,$$,Italian,340.9447862655302,8 W Cordova Street,Vancouver,BC,49.28237705581659,-123.10450043738042
seDlMO8ZR9B4eZcAZNra9w,Fiorino,4.0,$$,Italian,253.6967418105901,212 E Georgia St,Vancouver,BC,49.2784351,-123.0992476
3kbIBEMLVkM6IyUC4ksoJw,Gatto Matto,3.5,Information not available,Pizza,113.04789933540921,1950 Rue Claude-Gagné,Laval,QC,45.55598,-73.72167
J3pAkjiicmJzXRIEDZInEA,Panda Peng,3.2,$$,Cantonese,284.11442476635307,840 Boulevard Le Corbusier,Laval,QC,45.5566434319646,-73.7255270873108
VNPohWM4XGTmzENY1Wvt8w,Portovino Ristorante,4.4,Information not available,Italian,333.9891116803048,1160 Boulevard le Corbusier,Laval,QC,45.557554577552835,-73.72517529995962
2KKcQkupkaXQPSRO6m3pGA,SpiceBros,4.7,Information not available,Indian,101.04602243473406,1950 Rue Claude-Gagné,Laval,QC,45.55605333533103,-73.72294717210806
o3_Fd8yyXbmDD2ylYCNPjw,Tiger Sugar,4.0,Information not available,Bubble Tea,98.07830982537844,1950 Rue Claude-Gagné,Laval,QC,45.55605251042755,-73.72281600870807
E4Q6TSe46OBVff1aMEHS_A,La Cage,5.0,Information not available,Sports Bars,150.51127959822927,1950 Rue Claude-Gagné,Laval,QC,45.55644545435448,-73.72178091745687
8hVOr3HKQq0TWGnsL6yZeg,Vaï Burger,3.5,$,Halal,268.35170140028856,830 Boulevard le Corbusier,Laval,QC,45.5566940642152,-73.7252220511436
_XOxcQ9JzvJJaf3OTLejfQ,Taverne 1909 signé St-Hubert,2.8,$$,Steakhouses,136.09351037117247,1950 Rue Claude-Gagné,Laval,QC,45.55635990953116,-73.72198480244228
dxwbKmKM0W2YB_EvoguybQ,Cacao 70 Sweet House,4.0,Information not available,Desserts,113.04789933540921,308-1950 Rue Claude-Gagné,Laval,QC,45.55598,-73.72167
_SzGrGcWLJD3_GPef6BJjg,Milestones Bar and Grill,5.0,Information not available,Bars,185.88753784704375,1955 Rue Claude Gagne,Laval,QC,45.55684525035595,-73.72213952243328
q_phobkE9GazO7jueGDKWA,Mont Tacos,4.0,Information not available,Poutineries,103.10812359100072,1950 Rue Claude-Gagné,Laval,QC,45.556106727715246,-73.72276248021964
8fJ-w14k5DlD2IZ3yXnIdg,Westwood Bar & Grill,3.0,Information not available,Seafood,96.20373623402459,1950 Rue Claude-Gagné,Laval,QC,45.555996539056906,-73.72298612945126
xZyJ_TW_d1xXiVOcFD1NWw,Five Guys,4.0,Information not available,American,328.4962651168451,600 Rue Lucien-paiement,Laval,QC,45.5581368,-73.7221342
k6VOmy1kXkLeYVW4v1UerQ,Boeuf Cochon,3.6,Information not available,Steakhouses,1023.3494984891478,1553 Boulevard Le Corbusier,Laval,QC,45.5626634,-73.7291718
AeXrFYxouGayD_mb2E2fxQ,Starbucks,4.0,$$,Coffee & Tea,285.8526705290901,900 Boulevard le Corbusier,Laval,QC,45.5565939,-73.7256012
JIdYxFhQTRkIkNqR2c3sYw,Déjeuners Eggstyle,3.2,$$,Breakfast & Brunch,260.54919226680283,780 Boulevard le Corbusier,Laval,QC,45.556868,-73.724864
3REVrvUM1t58n1dFPsge5g,Thai Express,5.0,Information not available,Thai,324.78322567392047,1020 Boulevard le Corbusier,Laval,QC,45.55836,-73.7255
ySFCgNj9n36-bHA40R_nBA,Kanda,1.9,$$$,Sushi Bars,309.3233101883309,1110 Boulevard le Corbusier,Laval,QC,45.557206,-73.725266
KH8c_ODY2BLFTrUk3kMIyg,I Am Pho,4.7,Information not available,Vietnamese,821.5003217363333,1323 Boul. de la Concorde O,Laval,QC,45.55962777756404,-73.71408
lC2KUwVMAWpdscva3DZWKw,Falafel Blvd,4.0,Information not available,Falafel,1010.1386671094903,387 Boulevard Cartier O,Laval,QC,45.55019149751273,-73.71169304616959
z9BHVx8OLPCJGD4ogzR6Yg,Bar Poet,3.8,$$,Pizza,198.4049412721572,1090 Queen Street W,Toronto,ON,43.643732,-79.4223358
oc8204pyvf9ixdA4JzzaLA,The Good Son,3.9,$$$,Pizza,164.99491805833583,1096 Queen Street W,Toronto,ON,43.6436501,-79.4227676
y769FA7VJOW4QQYdYlR62A,Levetto,4.1,$$,Italian,256.5102750478867,68 Sudbury Street,Toronto,ON,43.64152,-79.4221
qPVqfJAzC8APF8aWGBtFRA,Antler Kitchen & Bar,4.5,$$$,Canadian (New),877.2637022330085,1454 Dundas Street West,Toronto,ON,43.64985,-79.43059
Y8qupLl3mHmXeNSbsHEcrA,Lao Thai Restaurant,4.3,$$,Thai,231.94881532142963,4 Gladstone Avenue,Toronto,ON,43.6426406,-79.4273649
VFGptZijOhBaLoSPzw3guw,Hello 123,3.8,$$,Breakfast & Brunch,98.98291968467038,1122 Queen Street W,Toronto,ON,43.6433736,-79.4234717
HHvO4MgBFabsmlInou6viQ,Le Baratin,4.5,$$,French,1133.845114019236,1600 Dundas Street. W,Toronto,ON,43.65007,-79.4351
x6fYvse8sBOZf9y8BOZZmA,Mamakas Taverna,3.9,$$$,Greek,493.81202729512904,80 Ossington Avenue,Toronto,ON,43.64596,-79.41986
ylDeErfIN72xikRroqYQng,Death & Taxes Free House,4.0,$$,American,27.657915273089877,1154 Queen Street W,Toronto,ON,43.64311,-79.42496
GRfvVl1-ghlitv2Q6lYUHg,Chen Chen’s Nashville Hot Chicken,4.7,Information not available,Chicken Shop,92.14380745198267,1184 Queen Street W,Toronto,ON,43.6429634,-79.4257733
pfpOi3Q-Yap72z2bLKdWPQ,Drake's Corner Café + Bistro,3.5,$$,Breakfast & Brunch,23.22609011945237,1150 Queen Street W,Toronto,ON,43.64328,-79.42459
xfbjRpE3yhRQ9Zw-D_mBgQ,Nunu Ethiopian Fusion,3.9,$$,Ethiopian,86.60836569123941,1178 Queen Street W,Toronto,ON,43.64296,-79.4256599
xwmwTpzw9XSwK-UT5Ka3HQ,Bellwoods Brewery,4.0,$$,Breweries,572.5398602847248,124-126 Ossington Avenue,Toronto,ON,43.64713,-79.42015
ZdaZwXC0FByDY3EwNELphw,Union,4.1,$$$,French,507.0138297847433,72A Ossington Avenue,Toronto,ON,43.64577,-79.41974
_cVCzKQGt23KKW1M07Yvkw,Jules Bistro,4.1,$$$,French,729.7901688868214,924 Queen Street West,Toronto,ON,43.644959,-79.415938
JEXasd9XUHFbt_fIdmdK8g,La Banane,4.3,$$$$,French,749.1984338604819,227 Ossington Avenue,Toronto,ON,43.64904,-79.4203
_5izyrn1qV0uyec65UsdIA,LOCAL Public Eatery Liberty Village,3.9,$$,Sports Bars,761.6112796355733,171 East Liberty Street,Toronto,ON,43.6381221,-79.4181561
G9jwU3O0HOXTHt43eJi2mg,Imanishi Japanese Kitchen,4.2,$$,Japanese,746.4426984643598,1330 Dundas Street W,Toronto,ON,43.64969,-79.42657
_3VfUMYHTvGc5OaJSJTX5w,Pizzeria Badiali,4.5,Information not available,Pizza,350.0085637917413,181 Dovercourt Road,Toronto,ON,43.646092080412515,-79.42326232051484
leMIHa6TogufHv5HNYjnfw,Ravi Soups,4.1,$$,Soup,56.9668049882015,1128 Queen Street W,Toronto,ON,43.643297569592,-79.423988101315
iMtUsHOqitE6Aau59K_XRg,Sushi Jin,4.6,$$$,Japanese,221.4130819928985,750 Nelson Street,Vancouver,BC,49.2795794102629,-123.123817518353
8-l4x9EYK6JAbMycfrDU3Q,JINYA Ramen Bar - Vancouver Downtown,3.8,$$,Ramen,230.69076583963104,541 Robson St.,Vancouver,BC,49.28031515071204,-123.11793569570304
S-wgeQmV5v4g4wti05zUlQ,Tendon Kohaku,4.3,$$,Japanese,81.58984519758462,840 Howe Street,Vancouver,BC,49.28107123873706,-123.12179426645872
nV-MkqGnkH1fyxuVCs5Jpw,JOEY Burrard,4.1,$$,Canadian (New),279.4856223169147,820 Burrard St,Vancouver,BC,49.282606,-123.1231879
vdQbDQHPq_nA30ngxEgMJg,Tutto,4.3,$$$,Italian,275.59088997159637,901 Homer St,Vancouver,BC,49.2784091,-123.1187139
70D_rxm388HaD2qMTB59xw,Hawksworth Restaurant,4.1,$$$,Canadian (New),352.2091656156835,801 W Georgia Street,Vancouver,BC,49.2833971,-123.1191704
VPqWLp9kMiZEbctCebIZUA,Medina Cafe,4.2,$$,Breakfast & Brunch,295.1465125119345,780 Richards Street,Vancouver,BC,49.2804429972571,-123.117036269849
AEyYLMPjnFWybOmD81pufg,The Mexican Antojitos Y Cantina,4.3,$$,Mexican,284.7646596811896,1049 Granville Street,Vancouver,BC,49.2787726,-123.1240268
wHTXCWVsx2PYPT21JV-HeQ,Lupo,4.3,$$$,Italian,373.5780043842678,869 Hamilton Street,Vancouver,BC,49.27823,-123.1174
sGqCaAqgYbUWK8C4sjFBTw,Gyu-Kaku Japanese BBQ,4.0,$$,Japanese,303.1333955604561,G3-888 Nelson Street,Vancouver,BC,49.28031,-123.12467
2vXKCM4qvVhCiYuCjOSMEw,Bacchus Restaurant & Lounge,4.1,$$$,Lounges,242.08753371677105,845 Hornby Street,Vancouver,BC,49.28232,-123.12281
as2xQt48ltKKDUQbMCBrMw,Shizen Ya,4.2,$$,Japanese,259.28503123525223,965 Hornby Street,Vancouver,BC,49.2808844,-123.1246278
Ufhxnrt_OJu4jHfVTP3aRQ,Fanny Bay Oyster Bar & Shellfish Market,4.4,$$,Seafood,549.18801207309,762 Cambie St,Vancouver,BC,49.2787525,-123.1138689
GSg5v3ZJxmMPrlAXqat8tA,Le Crocodile Restaurant,4.3,$$$$,French,374.5957285103921,909 Burrard Street,Vancouver,BC,49.2825393,-123.1252052
g-WSOodoG-L81DFYWM0FMQ,Italian Kitchen,3.7,$$$,Italian,293.92639800983153,860 Burrard St,Vancouver,BC,49.2825685,-123.1236112
4EV_ZcQmjAmP3pmO-_nb2A,Miku,4.4,$$$,Japanese,933.7123009656774,200 Granville Street,Vancouver,BC,49.287021370447135,-123.113010703024
0jl_GNZrf0PUXnbUH797jw,Cavo Bar and Kitchen,3.6,$$,Bars,54.55187496354814,911 Granville Street,Vancouver,BC,49.2801605,-123.1216592
gt1BSfVFvzI-qHdJ3LUZug,Blue Water Cafe,4.4,$$$$,Seafood,475.06093725128886,1095 Hamilton St,Vancouver,BC,49.2761945,-123.1209935
2cXOMeyBCx4JFgs5-CJQdQ,Joe Fortes Seafood & Chop House,4.0,$$$,Seafood,561.3805846536416,777 Thurlow Street,Vancouver,BC,49.28493,-123.12473
DJplkq9x17wm2V4vIT4brg,Boulevard,3.9,$$$,Seafood,319.28934547355635,845 Burrard Street,Vancouver,BC,49.2827182,-123.123884
mZRKH9ngRY92bI_irrHq6w,Richmond Station,4.4,$$$,Canadian (New),313.75593427018765,1 Richmond Street W,Toronto,ON,43.6513729,-79.379285
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.4,$$,Thai,1049.5124084540532,18 Duncan Street,Toronto,ON,43.64784,-79.38872
fQwB9Z98YEhkJit7c3z51A,The Carbon Bar,3.9,$$$,Barbeque,354.8673690572929,99 Queen Street East,Toronto,ON,43.653088,-79.374829
ONCQS_-UjcHa_J4ueZG1Hw,Haidilao Hot Pot,4.7,Information not available,Chinese,83.90612191338313,237 Yonge Street,Toronto,ON,43.65463277110709,-79.37983890331797
DE89UdHFMCN6DtYWZuer5A,Hokkaido Ramen Santouka,3.9,$$,Ramen,266.2187871101845,91 Dundas Street E,Toronto,ON,43.656321731393,-79.377499580039
Sk0Ycurq7D083Qs8x65b_Q,George Restaurant,4.3,$$$$,Canadian (New),386.3240848715558,111 Queen Street E,Toronto,ON,43.65337263523713,-79.37432933100068
pSMK_FtULKiU-iuh7SMKwg,Blaze Pizza,4.4,$$,Pizza,273.9157334420604,10 Dundas St. East,Toronto,ON,43.6565313336776,-79.3800427473602
lvv9Vv_5i4IwvDdofO_rKg,Trattoria Mercatto,3.3,$$,Italian,93.72115995557172,220 Yonge Street,Toronto,ON,43.65367,-79.38007
LBHbyID7tcaGszznHtnCrw,JOEY Eaton Centre,3.7,$$,Canadian (New),306.2164775638696,1 Dundas Street West,Toronto,ON,43.6558708964233,-79.382009190213
BorscpFKDfjDMwkhUXpnxQ,Gyukatsu Kyoto Katsugyu,4.0,$$,Japanese,377.2742776964836,134 Dundas Street E,Toronto,ON,43.65687,-79.37616
qps2ITpg3DZi4RzN7YYUSQ,Hy's Steakhouse & Cocktail Bar,4.1,Information not available,Steakhouses,379.1804765032937,365 Bay Street,Toronto,ON,43.651051,-79.380849
e_ILiIs2pVpskfeL-zFtTw,Leña Restaurante,3.3,$$$,Latin American,282.62883759968025,176 Yonge Street,Toronto,ON,43.6517399,-79.38026
O-uIEuv7JLUHajkemx_sVw,Beerbistro,3.9,$$,Bistros,527.477599283642,18 King Street E,Toronto,ON,43.649628,-79.377165
uthbVCNZqmExJTzhII9iNQ,Paramount Middle Eastern Kitchen,3.2,$$,Middle Eastern,126.42535926756615,253 Yonge Street,Toronto,ON,43.65508,-79.37997
Yl2TN9c23ZGLUBSD9ks5Uw,Byblos,4.4,$$$$,Mediterranean,1041.3145989186014,11 Duncan Street,Toronto,ON,43.647546,-79.388123
gy5pr5bFAjOL5rERSdMCLg,The Keg Steakhouse + Bar - York Street,4.1,$$$,Steakhouses,612.2867294489736,165 York Street,Toronto,ON,43.650011481693866,-79.38395891300931
cQK9M2JAwETQnnBoYyua5A,The Senator,3.9,$$,Breakfast & Brunch,173.69794554030727,249 Victoria Street,Toronto,ON,43.65574,-79.37896
6eRSdODyj9GS0w6zlhrWkg,Adega Restaurante,4.2,$$$,Portuguese,486.40415527617347,33 Elm St,Toronto,ON,43.65732,-79.38323
Fx5haZv9PP3E7Ljp-h7B1Q,Eggspectation,4.0,$$,Breakfast & Brunch,255.20490831439213,483 Bay Street,Toronto,ON,43.65375,-79.38201
VBcmyBxAPcpzbbnPbFfttA,La Bettola Di Terroni,3.2,$$,Italian,245.0105419576075,106 Victoria Street,Toronto,ON,43.652094784779315,-79.37804176337187
bFIBhMSBnbct15sC38U_xw,Monticchio Ristorante Italiano,3.9,$$,Italian,41.971202915076766,684 Osborne Street,Winnipeg,MB,49.862522,-97.1321319
pAg45GmL7Nbz3pifr1ljpw,Leopold's Tavern Winnipeg - Osborne South,3.9,Information not available,Burgers,20.250090822101445,696 Osborne Street,Winnipeg,MB,49.862283130984146,-97.13194779560128
F_ZB4a-_TtPcdmxX2FivQw,BMC Market,4.4,$,Mexican,61.86051635647803,722 Osborne Street,Winnipeg,MB,49.8616941314335,-97.1316350251436
